company,served_airports_pr_period,neigh_airports_pr_period,pair,airport_type,population,megapolis,tourist,distance_km,distance_km_squared,entry,entry_2
5N,0,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
RT,0,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
SHU,0,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
WZ,2,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
DP,4,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
7R,2,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
DRU,0,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
KAR,0,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
U6,6,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
KZN,0,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
RSJ,0,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
S7,22,2.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
Y7,4,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
R3,4,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
UVT,0,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
N4,5,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
FV,11,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
RSD,2,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
UT,13,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
SU,26,1.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
NWS,3,1.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
YC,4,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
A4,4,0.0,KZN_PEE,0,1143.9790207866577,2,1,486.00895295532644,236204.7023527327,0.0,0
AFL,9,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
SDM,4,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
HZ,2,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
AUL,0,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
5N,0,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
RT,0,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
SHU,0,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
WZ,2,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
DP,4,1.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
7R,2,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
DRU,0,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
KAR,0,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
U6,6,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
KZN,0,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
RSJ,0,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
S7,22,9.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,1.0,1
Y7,4,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
R3,4,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
UVT,0,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
N4,5,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
FV,11,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
RSD,2,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
UT,13,1.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
SU,26,2.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
NWS,3,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
YC,4,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
A4,4,0.0,OVB_TOF,1,962.2172311905457,1,0,222.3612119857953,49444.5085957918,0.0,0
AFL,9,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
SDM,4,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
HZ,2,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
AUL,0,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
5N,0,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
RT,0,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
SHU,0,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
WZ,2,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
DP,4,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
7R,2,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
DRU,0,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
KAR,0,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
U6,6,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
KZN,0,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
RSJ,0,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
S7,22,1.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
Y7,4,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
R3,4,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
UVT,0,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
N4,5,1.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
FV,11,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
RSD,2,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
UT,13,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
SU,26,2.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
NWS,3,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
YC,4,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
A4,4,0.0,CEK_TOF,0,830.6310853802668,1,0,1482.3169195826583,2197263.450081021,0.0,0
AFL,9,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
SDM,4,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
HZ,2,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
AUL,0,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
5N,0,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
RT,0,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
SHU,0,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
WZ,2,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
DP,4,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
7R,2,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
DRU,0,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
KAR,0,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
U6,6,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
KZN,0,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
RSJ,0,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
S7,22,1.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
Y7,4,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
R3,4,1.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
UVT,0,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
N4,5,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
FV,11,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
RSD,2,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
UT,13,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
SU,26,1.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
NWS,3,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
YC,4,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
A4,4,0.0,KHV_TOF,0,595.5938213245668,0,0,3425.5269807499158,11734235.095845634,0.0,0
AFL,9,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
SDM,4,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
HZ,2,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
AUL,0,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
5N,0,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
RT,0,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
SHU,0,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
WZ,2,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
DP,4,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
7R,2,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
DRU,0,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
KAR,0,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
U6,6,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
KZN,0,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
RSJ,0,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
S7,22,2.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
Y7,4,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,1.0,1
R3,4,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
UVT,0,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
N4,5,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
FV,11,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
RSD,2,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
UT,13,2.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
SU,26,2.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
NWS,3,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
YC,4,1.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
A4,4,0.0,KJA_TOF,1,791.3494803182725,1,0,451.6721793325014,204007.7575829713,0.0,0
AFL,9,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
SDM,4,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
HZ,2,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
AUL,0,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
5N,0,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
RT,0,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
SHU,0,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
WZ,2,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
DP,4,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
7R,2,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
DRU,0,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
KAR,0,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
U6,6,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
KZN,0,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
RSJ,0,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
S7,22,3.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
Y7,4,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
R3,4,3.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
UVT,0,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
N4,5,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
FV,11,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
RSD,2,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
UT,13,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
SU,26,2.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
NWS,3,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
YC,4,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
A4,4,0.0,TOF_YKS,0,423.1879015283873,0,0,2566.1126937351223,6584934.356948526,0.0,0
AFL,9,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
SDM,4,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
HZ,2,1.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
AUL,0,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
5N,0,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
RT,0,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
SHU,0,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
WZ,2,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
DP,4,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
7R,2,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
DRU,0,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
KAR,0,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
U6,6,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
KZN,0,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
RSJ,0,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
S7,22,2.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
Y7,4,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
R3,4,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
UVT,0,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
N4,5,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
FV,11,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
RSD,2,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
UT,13,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
SU,26,3.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
NWS,3,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
YC,4,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
A4,4,0.0,TOF_VVO,0,589.2961903830704,0,0,3582.275085340251,12832694.7870495,0.0,0
AFL,9,1.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
SDM,4,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
HZ,2,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
AUL,0,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
5N,0,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
RT,0,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
SHU,0,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
WZ,2,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
DP,4,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
7R,2,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
DRU,0,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
KAR,0,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
U6,6,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
KZN,0,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
RSJ,0,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
S7,22,3.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
Y7,4,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
R3,4,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
UVT,0,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
N4,5,1.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
FV,11,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
RSD,2,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
UT,13,1.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
SU,26,2.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
NWS,3,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
YC,4,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
A4,4,0.0,IKT_TOF,0,598.4780697736551,0,0,1323.951916033273,1752848.6759681746,0.0,0
AFL,9,1.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
SDM,4,1.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
HZ,2,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
AUL,0,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
5N,0,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
RT,0,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
SHU,0,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
WZ,2,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
DP,4,1.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
7R,2,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
DRU,0,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
KAR,0,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
U6,6,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
KZN,0,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
RSJ,0,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
S7,22,2.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
Y7,4,1.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,1.0,1
R3,4,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
UVT,0,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
N4,5,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
FV,11,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
RSD,2,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
UT,13,3.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
SU,26,2.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
NWS,3,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
YC,4,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
A4,4,0.0,SGC_TOF,0,458.3492118461643,0,0,875.1942811027884,765965.0296750267,0.0,0
AFL,9,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
SDM,4,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
HZ,2,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
AUL,0,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
5N,0,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
RT,0,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
SHU,0,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
WZ,2,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
DP,4,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
7R,2,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
DRU,0,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
KAR,0,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
U6,6,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
KZN,0,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
RSJ,0,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
S7,22,1.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
Y7,4,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
R3,4,0.0,GOJ_TOF,0,850.0976414506748,1,0,2524.9624543371847,6375435.395812459,0.0,0
